LPT
69
71
69
75
75
73
70
72
73
73
71
75
71
70
76
71
72
75
66
69
68
69
72
73
69
71
66
70
74
72
77
72
72
71
73
77
72
70
71
71
72
68
73
71
73
71
68
73
74
70
79
73
69
73
69
65
73
65
76
69
65
73
71
68
69
71
73
73
72
73
69
73
70
74
78
73
71
74
70
78
74
69
71
73
76
66
75
70
73
76
72
77
68
72
72
74
68
70
66
68
70
73
69
72
66
66
71
68
76
70
73
74
74
74
70
71
69
73
69
66
70
73
67
70
68
71
74
71
67
66
71
73
68
72
72
68
72
80
72
73
71
72
68
71
71
76
75
70
70
71
77
77
74
74
74
71
70
74
72
79
68
74
71
70
74
79
74
75
72
74
71
80
74
72
76
69
73
75
72
67
66
72
64
63
70
74
68
68
71
67
77
73
72
79
72
73
75
71
69
75
76
75
72
66
76
70
71
77
70
65
73
70
75
78
77
73
73
77
70
73
75
71
66
71
70
72
73
73
66
67
70
73
73
74
71
73
75
67
75
68
70
71
68
73
74
71
76
73
74
75
73
75
75
70
73
71
73
78
73
77
73
68
71
70
76
65
74
68
72
75
68
76
77
72
74
77
80
75
73
73
72
76
68
66
78
68
68
64
75
74
67
72
68
73
74
71
71
73
77
75
72
72
69
73
70
79
64
68
71
73
71
77
66
75
71
69
76
77
77
71
71
74
73
77
72
73
68
70
73
68
69
73
71
69
75
69
73
70
77
77
69
75
68
73
79
71
72
71
73
70
71
67
72
73
71
66
70
69
74
68
72
72
74
77
75
68
72
74
68
74
70
66
78
72
72
74
71
74
74
76
73
71
73
72
73
69
73
73
70
68
70
68
69
76
66
73
71
68
72
76
64
74
75
76
71
75
77
77
75
72
70
75
77
82
67
70
68
70
70
72
61
71
71
67
72
66
74
72
66
76
71
80
78
66
66
74
69
66
65
74
65
64
69
64
70
80
69
64
65
72
71
75
74
76
70
73
70
74
74
71
67
74
67
69
72
69
63
69
73
73
73
73
76
67
68
67
67
70
79
70
75
72
73
70
77
79
72
71
73
71
71
71
73
70
71
71
64
74
75
74
76
67
66
73
77
73
76
74
73
72
70
68
76
75
72
75
69
72
73
74
76
63
73
69
76
75
77
71
70
69
71
72
68
75
70
76
76
68
70
75
73
69
69
69
72
73
77
72
75
75
76
75
73
72
70
67
76
69
75
72
68
64
70
65
72
71
72
73
71
70
76
75
73
71
73
66
70
71
73
68
68
71
73
69
66
70
76
71
72
71
75
74
77
76
72
76
67
73
77
73
67
69
71
72
69
71
68
69
76
70
73
76
73
72
71
76
76
69
73
69
72
68
73
70
71
70
70
71
72
71
71
73
69
67
67
74
81
74
69
71
72
71
73
69
72
76
70
68
69
80
70
71
70
69
70
70
73
70
72
71
69
74
70
76
72
73
74
72
76
80
76
74
74
68
71
72
67
75
69
69
76
71
70
70
71
67
74
68
75
70
72
82
75
72
73
79
70
67
74
68
72
71
67
70
66
72
66
66
75
66
71
74
73
75
74
76
80
71
76
75
74
79
67
69
69
70
66
68
68
72
73
71
72
67
82
72
74
71
77
70
71
76
77
73
74
72
72
74
64
74
73
69
71
70
74
74
72
69
74
74
70
72
79
71
74
73
68
72
75
70
70
72
73
74
78
76
74
74
72
71
73
72
72
67
74
72
70
73
74
67
70
74
73
73
76
72
70
73
72
74
73
70
69
74
70
68
64
68
71
70
69
71
73
75
75
67
74
71
79
74
71
73
68
75
78
71
76
70
74
68
69
70
69
71
72
69
76
72
75
73
74
70
75
71
73
75
75
78
72
74
74
73
70
70
71
69
66
72
70
68
65
73
72
74
68
66
71
76
72
71
73
75
75
73
68
74
78
74
71
67
77
71
71
72
68
69
66
72
74
71
70
70
68
76
66
75
72
67
63
70
71
68
71
67
69
72
73
73
71
74
75
66
73
71
72
71
68
66
71
76
81
75
72
74
68
77
74
75
69
66
71
73
71
73
66
67
65
65
67
76
70
74
66
72
78
73
76
73
73
73
72
75
74
69
69
66
71
72
68
72
68
63
69
73
77
78
64
71
69
74
75
75
77
69
74
74
68
74
76
72
68
66
70
72
78
77
66
65
71
68
73
74
69
70
64
66
69
69
73
72
66
71
69
73
77
76
71
72
70
75
77
78
71
70
68
66
75
75
70
71
70
69
79
70
78
73
76
77
77
69
72
76
71
70
75
74
71
72
68
71
73
71
77
77
77
71
71
73
71
75
68
69
71
70
69
72
67
73
76
71
70
71
74
71
73
72
72
76
75
75
67
70
73
69
68
73
73
66
69
71
70
75
66
68
68
67
72
68
70
73
73
71
71
72
74
73
73
71
74
76
68
77
73
75
70
68
78
69
70
72
77
70
75
69
69
76
78
73
71
71
70
68
71
70
76
72
72
75
70
70
74
71
77
69
75
76
74
78
67
74
70
70
64
71
72
72
64
67
67
70
67
70
72
73
74
75
74
74
73
72
70
74
68
72
67
72
74
71
73
72
72
70
71
70
73
74
73
71
69
68
72
69
70
68
66
71
63
72
64
72
72
72
71
77
75
76
74
78
74
75
69
74
69
73
72
71
72
70
76
71
75
72
77
78
73
81
72
73
71
70
75
72
70
71
69
74
66
68
72
66
68
70
64
66
69
73
74
69
70
74
71
68
75
61
74
70
65
73
68
68
70
68
69
76
64
68
71
70
75
70
68
78
67
73
68
73
74
68
66
64
70
70
75
75
68
69
75
69
67
76
65
69
72
65
69
70
72
74
65
73
72
73
77
69
72
73
72
70
67
73
73
67
74
70
70
74
66
71
74
69
72
70
72
68
74
75
74
69
76
75
71
71
71
67
68
71
70
70
65
69
65
71
69
67
68
71
68
75
70
75
77
69
72
71
77
73
68
66
71
71
68
69
67
70
72
66
67
72
72
73
67
67
70
70
74
76
68
75
70
75
72
68
72
69
76
68
74
76
74
74
72
74
78
73
78
73
76
74
67
69
75
67
72
66
66
71
70
71
72
70
74
76
69
76
74
72
74
75
76
70
74
70
72
71
63
64
70
76
70
75
71
69
71
69
73
69
67
67
66
67
70
67
73
64
68
71
76
70
69
71
79
73
77
74
74
72
73
70
68
67
71
67
66
68
71
63
74
70
70
71
70
76
75
72
77
69
72
68
72
77
71
72
66
71
69
70
66
70
67
74
72
70
73
73
69
77
72
75
75
74
71
72
72
72
66
75
68
63
69
70
69
71
68
72
68
71
67
73
72
73
71
71
78
67
69
68
67
71
68
68
70
72
73
71
68
73
73
69
74
70
66
66
73
68
69
68
71
66
71
69
67
74
70
64
72
71
69
74
72
73
73
74
68
68
72
70
70
72
68
70
64
70
66
73
62
75
70
69
71
73
71
75
69
72
73
73
73
71
67
68
70
68
66
66
73
70
67
71
75
73
72
67
72
73
73
70
69
79
71
77
81
72
69
73
70
75
70
69
69
72
71
67
72
66
74
72
76
68
69
72
71
72
66
76
69
73
78
74
73
70
72
75
78
72
73
66
72
70
68
74
73
68
66
68
69
68
74
73
74
76
68
76
73
79
71
73
69
72
64
71
64
65
76
68
64
70
69
77
74
67
74
66
74
75
75
75
75
69
72
72
71
71
72
74
68
78
73
67
72
68
69
73
71
79
71
72
72
72
71
74
75
78
69
69
68
76
76
70
72
72
69
76
74
78
72
73
73
73
76
68
72
76
75
66
70
68
73
74
69
73
72
73
75
72
73
73
71
74
70
71
65
69
69
71
68
70
68
71
68
68
75
72
70
71
70
74
70
72
68
66
74
70
71
69
73
70
69
69
73
66
73
69
72
70
73
77
74
71
69
79
75
79
74
65
76
67
71
70
72
72
66
69
71
73
73
75
67
73
75
74
71
75
74
66
71
76
73
77
71
71
69
65
75
72
77
72
72
74
79
72
71
75
69
68
69
75
77
74
66
66
70
67
71
75
70
70
65
71
76
75
72
68
70
70
75
72
77
69
75
66
68
72
70
69
67
67
72
72
71
76
72
71
73
75
73
74
71
77
73
71
75
74
75
71
69
72
73
75
72
73
77
70
78
73
77
75
76
74
72
76
69
71
71
74
74
62
68
73
68
66
71
74
73
73
75
76
78
76
70
71
70
73
79
76
72
69
66
72
68
63
66
68
71
73
71
68
73
77
71
70
72
73
72
67
75
67
76
71
78
72
72
76
72
69
72
72
67
78
64
71
70
71
72
71
67
70
73
75
71
75
75
73
72
72
75
76
68
72
73
69
74
69
73
71
72
73
69
76
77
75
81
77
74
69
75
77
79
66
69
69
70
72
75
72
62
67
64
73
73
72
73
70
74
77
71
77
77
73
74
73
80
70
73
66
70
71
74
67
70
69
69
70
69
70
73
71
71
68
74
74
73
72
74
76
72
71
72
71
68
72
71
72
73
71
77
72
67
73
73
75
69
73
70
69
78
72
75
73
71
72
72
74
78
69
77
70
76
69
70
79
74
69
71
76
71
76
70
71
68
73
68
68
68
75
71
69
68
73
75
72
74
69
71
75
71
73
76
72
73
71
66
69
70
73
69
66
68
70
72
73
72
73
69
75
73
75
77
68
71
77
68
75
70
68
69
65
67
70
70
71
71
69
72
69
74
74
73
76
71
71
74
71
74
73
68
70
68
66
75
74
72
70
76
73
76
81
73
80
77
72
68
78
73
76
69
73
68
72
73
69
74
70
70
72
77
79
74
75
71
75
70
72
81
75
68
66
65
74
75
65
73
70
72
80
68
80
74
72
70
76
72
69
71
70
67
71
69
73
69
69
70
71
74
73
73
76
71
73
76
72
76
76
67
73
69
73
71
66
71
67
67
76
71
67
71
72
76
79
79
76
73
72
79
72
79
71
77
73
70
76
71
72
77
70
74
73
77
73
72
72
67
77
70
73
71
70
79
75
75
70
71
79
72
75
70
73
74
67
72
68
70
66
72
70
69
72
69
71
75
71
73
73
75
71
71
70
73
66
67
70
76
72
70
67
67
77
70
73
72
71
76
73
73
77
77
70
70
69
73
73
74
79
74
64
76
78
74
71
69
67
72
66
67
75
73
66
70
66
75
72
78
75
77
70
69
77
75
73
76
69
68
74
70
70
71
74
65
68
71
69
74
74
70
70
70
71
79
72
70
73
67
74
68
75
74
73
73
75
65
73
70
71
70
69
73
69
70
72
72
74
68
66
69
71
74
74
72
75
73
79
75
70
74
70
75
74
76
76
72
71
71
72
73
71
76
71
69
70
69
74
75
72
71
71
69
79
68
77
77
67
79
70
66
74
74
70
69
66
73
72
72
69
69
69
66
66
72
72
72
67
71
71
74
70
75
72
77
75
76
73
75
68
71
73
69
71
65
71
67
69
66
72
71
70
66
71
72
74
72
73
74
73
73
80
77
79
72
76
69
69
71
69
69
67
69
72
76
68
72
65
71
73
72
77
73
76
75
72
71
75
73
79
74
76
71
76
74
77
73
67
64
66
70
73
66
69
68
62
72
74
68
78
73
69
76
78
77
79
76
75
69
74
69
76
75
69
74
70
68
76
68
73
70
69
69
72
69
79
72
72
68
76
69
75
78
72
69
66
69
78
71
73
70
66
67
68
73
76
68
62
72
70
73
73
70
71
74
70
76
77
76
80
74
74
67
71
75
74
75
71
69
70
73
77
71
76
72
71
71
74
79
78
69
72
66
76
78
73
67
69
69
72
70
72
67
69
69
64
74
74
74
72
69
69
76
74
71
78
70
71
70
71
74
79
76
71
71
70
78
78
75
69
69
71
71
74
77
68
72
68
70
76
69
72
70
75
77
71
68
74
71
69
70
72
72
76
71
72
74
73
74
72
73
72
65
73
70
75
73
67
67
73
67
74
71
74
73
71
78
70
72
79
71
77
70
66
70
73
74
70
73
71
67
79
77
74
72
70
71
73
76
73
69
71
64
72
63
71
67
67
63
72
72
76
73
72
74
71
78
80
75
78
71
74
74
65
72
69
70
66
69
61
73
74
73
70
68
76
74
78
76
75
77
78
70
74
70
74
65
71
73
68
71
70
69
72
71
71
75
76
75
73
72
71
72
71
77
76
68
68
72
72
78
71
69
76
71
67
71
72
74
72
71
70
77
73
69
75
67
70
70
75
73
78
65
71
66
68
76
73
73
72
65
69
75
73
80
74
75
69
71
75
74
74
67
64
71
76
73
73
76
69
71
66
72
86
72
75
68
72
73
72
73
70
65
67
65
70
69
66
66
71
69
69
72
75
81
72
71
71
78
74
74
73
71
70
70
65
72
69
73
70
66
72
74
70
77
69
73
69
73
76
66
74
67
70
71
70
73
70
68
68
71
76
80
79
76
70
74
74
70
75
72
67
64
61
72
73
73
67
73
72
72
77
77
77
76
66
73
68
79
75
72
68
70
69
69
79
72
70
71
65
68
74
75
70
66
70
74
78
77
75
69
72
66
68
70
71
65
67
68
65
71
76
70
67
69
69
78
75
77
74
77
69
73
68
77
72
70
73
70
71
69
72
73
70
69
73
67
69
75
72
68
72
67
74
74
78
70
72
67
73
73
75
72
71
70
68
71
70
69
72
75
75
72
68
76
71
72
72
70
73
74
73
71
70
76
74
70
73
72
71
70
76
69
70
75
72
72
74
71
69
71
74
76
73
76
75
71
72
66
67
68
70
71
70
73
71
73
74
72
71
74
75
71
75
73
74
64
71
70
72
72
63
65
69
69
67
76
67
76
77
69
74
75
79
71
68
72
70
73
71
66
67
67
64
65
70
65
65
68
69
72
77
78
78
77
77
72
79
75
79
70
76
77
72
73
70
67
71
72
70
67
74
70
69
72
73
71
77
73
73
75
73
81
78
73
71
68
73
70
70
68
70
64
70
62
75
74
67
76
73
75
74
66
75
70
74
71
72
72
71
74
70
70
70
72
71
72
78
71
70
67
75
70
70
71
71
74
72
70
72
72
72
76
71
76
68
73
75
70
77
74
71
72
68
66
72
66
72
62
76
73
73
68
76
71
77
71
74
74
75
80
74
77
77
68
73
77
75
72
74
71
68
67
67
73
71
72
70
71
76
70
69
68
73
69
67
71
67
71
72
65
71
69
67
76
70
68
70
71
70
72
73
65
71
72
72
70
68
68
67
70
68
67
68
68
70
68
70
71
76
74
71
71
70
75
76
75
70
67
71
73
64
75
68
66
67
66
72
74
68
74
75
74
73
70
79
78
73
68
71
70
77
67
75
71
68
67
65
73
73
73
75
71
75
69
72
78
74
74
70
70
69
70
68
71
66
72
70
63
70
68
65
62
69
71
71
67
70
70
71
69
77
69
78
70
76
74
68
72
70
69
72
64
66
67
68
67
67
70
70
72
70
70
72
69
76
73
69
71
71
75
74
74
71
74
73
70
76
69
74
77
71
73
73
77
72
70
70
73
71
68
67
75
66
72
74
71
71
71
72
73
73
70
77
76
73
73
67
73
68
72
68
74
68
71
64
69
73
70
70
66
69
68
73
73
69
73
71
66
71
68
71
67
70
65
71
71
71
69
72
66
77
73
75
67
74
72
73
71
72
73
74
69
66
71
68
76
75
69
66
69
73
71
76
71
65
71
75
71
69
76
72
71
72
71
74
74
74
73
70
73
69
75
71
74
72
65
66
77
68
72
63
67
70
72
72
73
68
70
76
75
77
65
68
76
70
73
71
68
71
74
67
67
68
70
67
69
66
72
65
72
71
72
74
69
77
70
68
73
70
73
70
70
73
66
66
66
68
71
73
68
74
73
77
72
75
74
70
73
69
73
73
73
67
69
65
71
68
69
70
71
67
69
73
72
69
69
76
72
73
73
70
67
69
68
62
72
68
70
63
68
70
75
75
73
71
74
71
69
73
70
66
69
71
68
75
74
68
72
68
76
76
80
66
77
70
74
72
77
72
74
69
70
70
66
73
65
64
66
67
66
73
68
70
74
71
68
77
75
77
74
73
69
71
75
72
74
72
69
72
70
68
71
64
75
73
74
77
70
69
74
71
75
68
73
73
73
68
68
70
77
71
71
70
70
68
72
71
76
67
68
70
76
75
66
74
63
72
72
71
81
71
70
70
67
74
78
71
76
70
66
73
75
76
73
72
70
72
75
74
71
71
70
68
76
74
77
73
76
64
74
72
75
76
74
71
72
74
69
75
68
65
69
70
74
72
77
70
71
65
70
71
79
73
66
71
66
73
79
74
67
64
67
73
73
75
74
72
72
66
74
73
72
70
65
68
65
67
71
64
63
63
71
68
75
74
75
69
75
70
73
79
77
72
73
70
70
72
75
71
69
65
69
68
67
71
72
65
69
71
80
82
73
74
72
74
70
77
78
72
69
69
72
68
72
71
73
64
65
69
76
74
72
69
77
67
80
69
76
69
78
67
70
73
72
72
69
65
70
69
73
71
73
63
71
73
73
74
73
74
67
74
68
71
70
73
68
69
69
70
73
74
71
67
70
71
71
72
79
70
72
68
70
70
75
77
69
69
77
71
76
67
77
77
74
76
75
70
76
73
72
70
77
73
74
76
70
71
76
71
73
74
71
71
73
75
71
72
74
73
75
76
71
75
73
74
70
73
71
70
73
71
68
69
69
69
74
62
70
71
68
69
73
67
75
75
71
74
71
70
70
71
78
72
66
73
66
76
70
73
70
73
71
72
77
69
69
69
70
67
76
75
69
78
70
69
78
70
76
71
78
72
72
73
69
76
75
74
74
71
67
69
69
79
68
73
75
71
76
74
71
80
71
73
68
74
76
69
77
66
66
66
74
68
68
65
74
66
73
73
72
65
76
66
77
72
74
73
69
71
73
72
72
71
67
64
70
70
68
71
73
73
68
73
75
73
73
71
69
71
73
75
74
73
70
72
66
73
71
69
72
75
65
73
71
71
78
64
75
74
76
68
73
73
72
68
72
73
67
75
64
72
70
70
75
78
73
72
66
71
71
68
73
75
73
70
73
72
72
75
70
67
70
75
72
72
75
72
67
77
71
76
77
66
71
70
71
73
74
69
71
65
67
74
70
75
71
67
74
70
75
79
70
74
71
71
73
73
77
68
64
75
68
70
72
69
73
69
70
77
75
76
72
73
73
69
74
77
71
68
68
71
73
77
70
69
69
75
70
77
77
75
71
77
76
71
71
80
76
75
76
65
72
79
77
65
71
69
74
75
75
73
72
74
70
74
78
72
73
73
69
71
75
66
71
65
67
69
66
75
70
73
78
73
75
72
74
72
73
73
70
72
69
65
73
71
65
73
75
73
78
71
79
73
69
76
72
75
79
74
69
72
73
74
68
70
68
69
69
72
70
76
72
73
69
76
76
76
73
71
71
75
73
75
71
74
74
75
76
74
76
75
69
70
66
73
72
69
70
65
69
68
71
74
73
70
71
79
69
78
73
78
70
72
69
72
76
76
70
71
66
70
73
69
70
64
68
76
69
76
73
68
73
72
71
73
74
69
71
74
75
71
73
70
66
69
74
72
68
74
70
66
72
71
74
75
75
70
70
77
72
73
73
69
71
71
72
74
70
76
71
71
71
70
76
72
71
68
76
70
72
78
74
75
76
71
75
77
73
68
74
72
72
69
72
71
70
69
66
69
71
63
66
72
74
72
66
72
71
75
71
71
75
67
73
68
67
77
74
74
77
70
71
72
75
76
70
69
73
72
73
69
70
68
73
73
74
69
72
74
73
73
70
80
69
71
77
70
71
77
72
74
70
72
74
71
70
69
76
70
72
74
74
69
70
67
73
71
68
72
68
70
74
71
72
77
71
69
74
69
73
75
73
69
68
71
69
71
72
66
66
72
68
69
66
72
68
72
69
71
75
76
67
71
66
75
76
63
70
65
64
68
68
68
75
68
73
76
72
74
79
76
74
70
77
74
71
79
67
69
72
68
74
72
71
70
70
70
68
73
76
75
72
70
70
74
74
80
65
69
77
73
69
76
71
69
70
70
66
73
77
64
68
74
71
73
77
72
70
70
77
74
72
71
76
72
72
75
68
76
66
73
73
71
71
72
76
69
76
74
66
79
73
75
70
70
76
67
73
70
71
73
71
65
69
73
75
66
74
74
70
66
71
70
75
70
72
68
70
68
69
73
71
73
72
77
70
78
78
77
75
69
74
72
79
79
69
71
67
72
77
69
73
72
77
67
75
75
75
75
77
69
75
71
74
72
69
74
71
75
72
71
62
75
67
72
67
72
72
72
70
70
68
79
66
74
72
72
71
71
73
72
74
75
75
75
76
74
73
70
70
64
75
70
66
67
71
69
69
71
67
75
75
76
71
68
68
74
72
80
68
72
75
70
72
76
67
72
72
77
66
71
79
66
72
73
71
69
69
67
72
77
73
67
73
72
72
65
76
68
76
73
69
71
74
74
73
73
69
69
68
79
69
67
69
71
72
71
64
72
70
71
70
69
75
72
73
73
68
70
71
70
73
66
73
66
75
77
67
69
75
73
74
70
69
66
74
68
71
66
71
71
69
74
70
72
74
68
70
71
73
76
69
75
69
70
75
67
72
72
76
74
75
75
76
73
77
68
73
74
73
70
74
76
72
71
70
72
72
73
70
73
79
75
72
72
70
73
66
74
72
73
74
68
72
74
63
74
72
71
68
67
70
72
76
77
73
71
75
71
71
71
69
71
75
75
69
72
79
75
75
75
70
78
71
76
69
71
74
70
70
73
73
72
71
77
67
74
71
70
72
74
72
71
67
66
75
73
75
71
66
70
72
75
74
70
71
79
73
73
77
74
76
76
73
64
74
70
75
79
67
70
73
68
72
75
66
68
67
73
67
71
71
73
68
72
75
73
71
71
79
69
70
74
74
71
71
68
68
69
74
71
68
74
69
71
74
70
74
69
70
75
73
81
72
78
72
70
66
74
68
75
71
66
71
69
71
72
67
73
65
74
75
71
71
70
71
73
71
77
74
70
73
62
72
71
68
76
68
69
69
74
75
70
72
68
64
74
72
72
74
68
70
72
64
79
71
73
67
69
76
70
74
71
74
71
69
70
73
70
69
69
72
74
74
74
74
72
66
69
73
78
75
73
74
71
73
70
71
77
78
68
71
70
69
73
71
73
65
76
73
69
75
72
71
73
72
74
73
77
73
73
76
73
73
74
72
68
73
72
74
68
75
74
74
67
75
72
70
68
73
70
72
75
70
73
67
68
75
70
71
73
64
69
72
71
71
66
74
66
65
74
75
75
72
71
68
80
71
75
76
76
70
70
74
70
69
72
69
65
67
74
74
71
74
64
71
74
77
66
76
72
82
73
74
74
72
73
68
74
73
75
67
70
68
70
69
76
73
65
70
66
72
79
72
73
73
70
79
67
77
76
75
72
67
70
69
78
67
71
66
67
71
77
69
69
73
72
71
73
72
77
76
75
65
75
78
69
68
74
68
72
73
69
69
70
70
70
72
68
73
71
73
71
72
75
71
69
75
69
68
75
73
63
67
71
73
72
76
68
73
70
71
75
68
77
67
74
71
72
76
80
69
72
72
75
75
78
81
68
80
74
72
72
76
69
69
69
69
71
76
72
67
67
67
69
70
73
70
69
68
71
70
74
74
71
73
69
67
74
73
69
71
66
67
70
62
69
70
68
69
69
67
74
72
68
75
73
68
69
68
67
71
69
74
72
63
69
69
73
73
66
70
72
69
68
69
63
71
69
69
77
67
71
72
70
73
69
69
70
64
78
70
72
71
68
74
71
76
73
67
70
76
76
70
70
71
66
65
68
71
76
73
64
75
78
73
76
74
69
74
69
72
73
69
68
66
67
70
67
68
69
68
66
73
69
73
71
74
74
73
71
64
76
73
73
67
68
67
68
71
67
70
68
69
70
64
71
74
72
76
67
69
70
74
74
70
69
71
74
70
74
71
78
75
72
73
69
71
73
68
82
64
79
69
71
72
76
73
72
71
79
70
74
72
71
70
70
67
79
69
70
75
71
71
66
69
77
72
70
71
68
74
69
69
73
71
73
74
67
68
71
71
67
72
70
67
67
73
69
66
69
69
67
69
66
73
76
68
70
73
72
75
73
70
72
69
71
69
74
72
71
72
70
74
72
75
70
68
66
66
70
70
68
68
70
72
66
71
70
70
71
64
70
75
73
74
69
69
71
74
70
73
69
75
69
65
69
72
68
72
74
73
70
73
72
72
69
68
70
69
74
66
67
67
68
67
75
69
72
69
69
69
77
67
74
71
75
66
71
69
69
72
70
71
74
70
72
71
64
70
72
69
75
66
68
75
69
73
71
72
72
77
70
66
77
71
70
74
70
70
63
74
69
72
71
68
68
70
71
70
74
74
59
65
71
69
70
74
68
71
75
69
73
79
69
69
68
71
68
73
77
69
73
71
74
75
74
70
66
72
74
75
68
74
67
70
66
72
74
72
67
75
73
77
74
72
68
73
72
71
72
71
71
70
69
68
74
68
73
68
69
65
74
71
79
68
66
74
74
66
71
74
69
71
69
73
73
80
72
69
68
69
74
79
67
70
65
68
73
71
75
74
67
75
72
69
79
70
75
69
69
71
73
72
67
74
69
69
72
74
70
73
68
71
73
74
76
73
69
68
71
77
71
64
71
72
72
75
73
76
71
72
65
69
75
73
74
69
70
68
76
71
71
69
68
77
69
69
78
68
75
71
68
73
70
75
71
69
72
73
73
76
68
69
74
71
72
75
73
77
72
73
70
75
73
70
74
66
73
76
71
74
69
64
70
75
74
72
67
72
72
66
75
72
71
68
71
66
73
69
69
73
71
70
70
75
71
73
72
72
77
72
69
78
73
67
73
71
72
73
66
66
73
70
74
69
73
73
68
72
74
80
77
73
71
73
80
66
78
77
70
72
75
70
71
72
66
71
70
78
68
68
73
69
75
73
76
78
76
76
75
69
73
70
77
68
70
76
71
76
73
65
74
69
71
70
73
76
69
68
71
72
77
69
74
66
75
65
70
67
69
72
66
75
68
71
72
71
68
72
66
74
74
72
71
72
73
66
70
70
73
75
72
71
69
76
74
72
69
75
80
73
74
67
74
72
72
72
67
70
74
72
77
70
73
70
67
79
73
76
74
72
68
65
75
78
77
73
72
74
69
72
77
73
75
69
67
71
73
71
74
69
72
68
72
75
73
71
74
67
75
68
72
74
68
76
71
66
75
68
71
76
69
73
71
70
72
67
69
68
70
68
69
68
70
72
73
68
78
77
72
77
73
70
77
71
76
74
70
67
62
69
74
69
72
70
67
69
78
82
79
71
72
77
73
77
71
72
66
69
67
72
70
73
67
71
70
72
75
76
73
75
70
75
71
74
73
71
71
72
72
73
70
69
71
69
70
70
74
67
68
73
71
72
76
70
78
70
66
74
71
73
69
71
73
72
68
75
70
75
71
74
80
76
78
74
74
76
73
70
68
70
74
68
71
64
69
65
70
72
73
66
73
74
70
76
75
75
77
74
74
73
80
70
70
70
67
73
72
67
69
65
68
71
72
75
74
72
73
71
72
76
71
71
67
70
68
71
74
71
70
67
70
70
74
73
76
69
69
74
73
73
70
68
71
69
71
75
67
71
69
69
69
72
70
74
75
76
65
72
76
77
78
71
72
72
73
69
72
73
73
74
70
74
72
75
74
74
77
69
78
80
72
77
77
72
77
73
71
72
73
71
67
72
72
73
76
72
75
68
73
79
76
75
70
73
76
76
72
71
70
71
66
70
65
72
73
63
67
70
68
77
69
76
72
71
73
74
79
76
70
71
67
72
70
69
77
71
68
77
74
75
71
73
74
78
71
70
74
73
71
70
72
67
75
70
68
70
69
72
75
74
70
64
73
71
75
79
71
78
71
73
71
74
75
74
72
72
68
79
73
68
74
65
72
74
74
69
73
69
78
74
66
78
73
71
71
70
74
74
75
71
71
74
